constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,2,,,
dl_0,11,East_exit,11,8
dl_0,12,West_exit,12,8
dl_0,13,West_exit,13,8
dl_1,2,,,
dl_1,14,East_exit,14,10
dl_1,15,West_exit,15,10
dl_1,16,West_exit,16,10
dl_2,2,,,
dl_2,5,West_exit,5,3
dl_2,3,East_exit,3,3
dl_2,4,East_exit,4,3
dl_3,3,,,
dl_3,3,West_exit,3,2
dl_3,4,East_exit,4,3
dl_3,5,West_exit,5,3
dl_3,2,East_exit,2,2
dl_4,3,,,
dl_4,6,West_exit,6,4
dl_4,7,East_exit,7,5
dl_4,8,West_exit,8,5
dl_4,5,East_exit,5,4
dl_5,3,,,
dl_5,9,West_exit,9,6
dl_5,10,East_exit,10,7
dl_5,11,West_exit,11,7
dl_5,8,East_exit,8,6
dl_6,3,,,
dl_6,12,West_exit,12,8
dl_6,13,East_exit,13,9
dl_6,14,West_exit,14,9
dl_6,11,East_exit,11,8
dl_7,3,,,
dl_7,15,West_exit,15,10
dl_7,16,East_exit,16,11
dl_7,17,West_exit,17,11
dl_7,14,East_exit,14,10
dl_8,3,,,
dl_8,18,West_exit,18,12
dl_8,19,East_exit,19,13
dl_8,20,West_exit,20,13
dl_8,17,East_exit,17,12
dl_9,3,,,
dl_9,21,West_exit,21,14
dl_9,22,East_exit,22,15
dl_9,23,West_exit,23,15
dl_9,20,East_exit,20,14
dl_10,3,,,
dl_10,24,West_exit,24,16
dl_10,25,East_exit,25,17
dl_10,26,West_exit,26,17
dl_10,23,East_exit,23,16
dl_11,3,,,
dl_11,27,West_exit,27,18
dl_11,28,East_exit,28,19
dl_11,29,West_exit,29,19
dl_11,26,East_exit,26,18
dl_12,3,,,
dl_12,30,West_exit,30,20
dl_12,31,East_exit,31,21
dl_12,32,West_exit,32,21
dl_12,29,East_exit,29,20
dl_13,5,,,
dl_13,9,West_exit,9,6
dl_13,10,East_exit,10,7
dl_13,11,West_exit,11,7
dl_13,6,West_exit,6,4
dl_13,7,East_exit,7,5
dl_13,5,East_exit,5,4
dl_14,5,,,
dl_14,6,West_exit,6,4
dl_14,7,East_exit,7,5
dl_14,8,West_exit,8,5
dl_14,3,West_exit,3,2
dl_14,4,East_exit,4,3
dl_14,2,East_exit,2,2
dl_15,7,,,
dl_15,9,West_exit,9,6
dl_15,10,East_exit,10,7
dl_15,11,West_exit,11,7
dl_15,6,West_exit,6,4
dl_15,7,East_exit,7,5
