constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,3,,,
dl_0,3,West_exit,3,2
dl_0,4,East_exit,4,3
dl_0,5,West_exit,5,3
dl_0,2,East_exit,2,2
dl_1,3,,,
dl_1,45,West_exit,45,30
dl_1,46,East_exit,46,31
dl_1,47,West_exit,47,31
dl_1,44,East_exit,44,30
dl_2,2,,,
dl_2,44,West_exit,44,29
dl_2,42,East_exit,42,29
dl_2,43,East_exit,43,29
dl_3,2,,,
dl_3,41,West_exit,41,27
dl_3,39,East_exit,39,27
dl_3,40,East_exit,40,27
dl_4,2,,,
dl_4,38,West_exit,38,25
dl_4,36,East_exit,36,25
dl_4,37,East_exit,37,25
dl_5,3,,,
dl_5,6,West_exit,6,4
dl_5,7,East_exit,7,5
dl_5,8,West_exit,8,5
dl_5,5,East_exit,5,4
dl_6,2,,,
dl_6,29,West_exit,29,19
dl_6,27,East_exit,27,19
dl_6,28,East_exit,28,19
dl_7,2,,,
dl_7,26,West_exit,26,17
dl_7,24,East_exit,24,17
dl_7,25,East_exit,25,17
dl_8,2,,,
dl_8,17,West_exit,17,11
dl_8,15,East_exit,15,11
dl_8,16,East_exit,16,11
dl_9,3,,,
dl_9,45,East_exit,45,31
dl_9,46,West_exit,46,30
dl_9,44,East_exit,44,30
dl_9,47,West_exit,47,31
dl_10,2,,,
dl_10,14,East_exit,14,10
dl_10,15,West_exit,15,10
dl_10,16,West_exit,16,10
dl_11,2,,,
dl_11,14,West_exit,14,9
dl_11,12,East_exit,12,9
dl_11,13,East_exit,13,9
dl_12,2,,,
dl_12,20,West_exit,20,13
dl_12,18,East_exit,18,13
dl_12,19,East_exit,19,13
dl_13,3,,,
dl_13,36,East_exit,36,25
dl_13,37,West_exit,37,24
dl_13,35,East_exit,35,24
dl_13,38,West_exit,38,25
dl_14,2,,,
dl_14,47,West_exit,47,31
dl_14,45,East_exit,45,31
dl_14,46,East_exit,46,31
