constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,2,,,
dl_0,32,West_exit,32,21
dl_0,30,East_exit,30,21
dl_0,31,East_exit,31,21
dl_1,2,,,
dl_1,56,East_exit,56,38
dl_1,57,West_exit,57,38
dl_1,58,West_exit,58,38
dl_2,3,,,
dl_2,6,West_exit,6,4
dl_2,7,East_exit,7,5
dl_2,8,West_exit,8,5
dl_2,5,East_exit,5,4
dl_3,3,,,
dl_3,30,West_exit,30,20
dl_3,31,East_exit,31,21
dl_3,32,West_exit,32,21
dl_3,29,East_exit,29,20
dl_4,2,,,
dl_4,11,East_exit,11,8
dl_4,12,West_exit,12,8
dl_4,13,West_exit,13,8
dl_5,2,,,
dl_5,20,East_exit,20,14
dl_5,21,West_exit,21,14
dl_5,22,West_exit,22,14
dl_6,3,,,
dl_6,60,West_exit,60,40
dl_6,61,East_exit,61,41
dl_6,59,East_exit,59,40
dl_6,62,West_exit,62,41
dl_7,3,,,
dl_7,54,East_exit,54,37
dl_7,55,West_exit,55,36
dl_7,53,East_exit,53,36
dl_7,56,West_exit,56,37
dl_8,2,,,
dl_8,23,West_exit,23,15
dl_8,21,East_exit,21,15
dl_8,22,East_exit,22,15
dl_9,2,,,
dl_9,53,West_exit,53,35
dl_9,51,East_exit,51,35
dl_9,52,East_exit,52,35
dl_10,2,,,
dl_10,20,West_exit,20,13
dl_10,18,East_exit,18,13
dl_10,19,East_exit,19,13
dl_11,2,,,
dl_11,29,West_exit,29,19
dl_11,27,East_exit,27,19
dl_11,28,East_exit,28,19
dl_12,2,,,
dl_12,26,West_exit,26,17
dl_12,24,East_exit,24,17
dl_12,25,East_exit,25,17
dl_13,3,,,
dl_13,21,West_exit,21,14
dl_13,22,East_exit,22,15
dl_13,23,West_exit,23,15
dl_13,20,East_exit,20,14
dl_14,2,,,
dl_14,38,West_exit,38,25
dl_14,36,East_exit,36,25
dl_14,37,East_exit,37,25
dl_15,2,,,
dl_15,17,West_exit,17,11
dl_15,15,East_exit,15,11
dl_15,16,East_exit,16,11
dl_16,2,,,
dl_16,35,West_exit,35,23
dl_16,33,East_exit,33,23
dl_16,34,East_exit,34,23
dl_17,2,,,
dl_17,50,West_exit,50,33
dl_17,48,East_exit,48,33
dl_17,49,East_exit,49,33
dl_18,3,,,
dl_18,57,East_exit,57,39
dl_18,58,West_exit,58,38
dl_18,56,East_exit,56,38
dl_18,59,West_exit,59,39
dl_19,3,,,
dl_19,15,East_exit,15,11
dl_19,16,West_exit,16,10
dl_19,17,West_exit,17,11
dl_19,14,East_exit,14,10
dl_20,2,,,
dl_20,59,East_exit,59,40
dl_20,60,West_exit,60,40
dl_20,61,West_exit,61,40
dl_21,3,,,
dl_21,51,East_exit,51,35
dl_21,52,West_exit,52,34
dl_21,50,East_exit,50,34
dl_21,53,West_exit,53,35
dl_22,3,,,
dl_22,21,East_exit,21,15
dl_22,22,West_exit,22,14
dl_22,20,East_exit,20,14
dl_22,23,West_exit,23,15
dl_23,5,,,
dl_23,51,East_exit,51,35
dl_23,52,West_exit,52,34
dl_23,50,East_exit,50,34
dl_23,54,East_exit,54,37
dl_23,55,West_exit,55,36
dl_23,56,West_exit,56,37
dl_24,5,,,
dl_24,54,East_exit,54,37
dl_24,55,West_exit,55,36
dl_24,53,East_exit,53,36
dl_24,57,East_exit,57,39
dl_24,58,West_exit,58,38
dl_24,59,West_exit,59,39
dl_25,7,,,
dl_25,51,East_exit,51,35
dl_25,52,West_exit,52,34
dl_25,50,East_exit,50,34
dl_25,57,East_exit,57,39
dl_25,58,West_exit,58,38
dl_25,59,West_exit,59,39
dl_25,54,East_exit,54,37
dl_25,55,West_exit,55,36
dl_26,3,,,
dl_26,48,East_exit,48,33
dl_26,49,West_exit,49,32
dl_26,47,East_exit,47,32
dl_26,50,West_exit,50,33
dl_27,5,,,
dl_27,48,East_exit,48,33
dl_27,49,West_exit,49,32
dl_27,47,East_exit,47,32
dl_27,51,East_exit,51,35
dl_27,52,West_exit,52,34
dl_27,53,West_exit,53,35
dl_28,7,,,
dl_28,48,East_exit,48,33
dl_28,49,West_exit,49,32
dl_28,47,East_exit,47,32
dl_28,54,East_exit,54,37
dl_28,55,West_exit,55,36
dl_28,56,West_exit,56,37
dl_28,51,East_exit,51,35
dl_28,52,West_exit,52,34
