constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,3,,,
dl_0,60,East_exit,60,41
dl_0,61,West_exit,61,40
dl_0,59,East_exit,59,40
dl_0,62,West_exit,62,41
dl_1,3,,,
dl_1,57,East_exit,57,39
dl_1,58,West_exit,58,38
dl_1,56,East_exit,56,38
dl_1,59,West_exit,59,39
dl_2,3,,,
dl_2,54,East_exit,54,37
dl_2,55,West_exit,55,36
dl_2,53,East_exit,53,36
dl_2,56,West_exit,56,37
dl_3,3,,,
dl_3,51,East_exit,51,35
dl_3,52,West_exit,52,34
dl_3,50,East_exit,50,34
dl_3,53,West_exit,53,35
dl_4,5,,,
dl_4,51,East_exit,51,35
dl_4,52,West_exit,52,34
dl_4,50,East_exit,50,34
dl_4,54,East_exit,54,37
dl_4,55,West_exit,55,36
dl_4,56,West_exit,56,37
dl_5,5,,,
dl_5,54,East_exit,54,37
dl_5,55,West_exit,55,36
dl_5,53,East_exit,53,36
dl_5,57,East_exit,57,39
dl_5,58,West_exit,58,38
dl_5,59,West_exit,59,39
dl_6,7,,,
dl_6,51,East_exit,51,35
dl_6,52,West_exit,52,34
dl_6,50,East_exit,50,34
dl_6,57,East_exit,57,39
dl_6,58,West_exit,58,38
dl_6,59,West_exit,59,39
dl_6,54,East_exit,54,37
dl_6,55,West_exit,55,36
dl_7,3,,,
dl_7,48,East_exit,48,33
dl_7,49,West_exit,49,32
dl_7,47,East_exit,47,32
dl_7,50,West_exit,50,33
dl_8,5,,,
dl_8,48,East_exit,48,33
dl_8,49,West_exit,49,32
dl_8,47,East_exit,47,32
dl_8,51,East_exit,51,35
dl_8,52,West_exit,52,34
dl_8,53,West_exit,53,35
dl_9,7,,,
dl_9,48,East_exit,48,33
dl_9,49,West_exit,49,32
dl_9,47,East_exit,47,32
dl_9,51,East_exit,51,35
dl_9,52,West_exit,52,34
dl_9,54,East_exit,54,37
dl_9,55,West_exit,55,36
dl_9,56,West_exit,56,37
dl_10,9,,,
dl_10,48,East_exit,48,33
dl_10,49,West_exit,49,32
dl_10,47,East_exit,47,32
dl_10,51,East_exit,51,35
dl_10,52,West_exit,52,34
dl_10,54,East_exit,54,37
dl_10,55,West_exit,55,36
dl_10,57,East_exit,57,39
dl_10,58,West_exit,58,38
dl_10,59,West_exit,59,39
dl_11,5,,,
dl_11,57,East_exit,57,39
dl_11,58,West_exit,58,38
dl_11,56,East_exit,56,38
dl_11,60,East_exit,60,41
dl_11,61,West_exit,61,40
dl_11,62,West_exit,62,41
dl_12,7,,,
dl_12,54,East_exit,54,37
dl_12,55,West_exit,55,36
dl_12,53,East_exit,53,36
dl_12,60,East_exit,60,41
dl_12,61,West_exit,61,40
dl_12,62,West_exit,62,41
dl_12,57,East_exit,57,39
dl_12,58,West_exit,58,38
dl_13,9,,,
dl_13,51,East_exit,51,35
dl_13,52,West_exit,52,34
dl_13,50,East_exit,50,34
dl_13,54,East_exit,54,37
dl_13,55,West_exit,55,36
dl_13,60,East_exit,60,41
dl_13,61,West_exit,61,40
dl_13,62,West_exit,62,41
dl_13,57,East_exit,57,39
dl_13,58,West_exit,58,38
dl_14,11,,,
dl_14,48,East_exit,48,33
dl_14,49,West_exit,49,32
dl_14,47,East_exit,47,32
dl_14,51,East_exit,51,35
dl_14,52,West_exit,52,34
dl_14,54,East_exit,54,37
dl_14,55,West_exit,55,36
dl_14,60,East_exit,60,41
dl_14,61,West_exit,61,40
dl_14,62,West_exit,62,41
dl_14,57,East_exit,57,39
dl_14,58,West_exit,58,38
dl_15,3,,,
dl_15,45,West_exit,45,30
dl_15,46,East_exit,46,31
dl_15,44,East_exit,44,30
dl_15,47,West_exit,47,31
dl_16,5,,,
dl_16,48,East_exit,48,33
dl_16,49,West_exit,49,32
dl_16,50,West_exit,50,33
dl_16,45,West_exit,45,30
dl_16,46,East_exit,46,31
dl_16,44,East_exit,44,30
dl_17,7,,,
dl_17,48,East_exit,48,33
dl_17,49,West_exit,49,32
dl_17,51,East_exit,51,35
dl_17,52,West_exit,52,34
dl_17,53,West_exit,53,35
dl_17,45,West_exit,45,30
dl_17,46,East_exit,46,31
dl_17,44,East_exit,44,30
dl_18,9,,,
dl_18,48,East_exit,48,33
dl_18,49,West_exit,49,32
dl_18,45,West_exit,45,30
dl_18,46,East_exit,46,31
dl_18,44,East_exit,44,30
dl_18,51,East_exit,51,35
dl_18,52,West_exit,52,34
dl_18,54,East_exit,54,37
dl_18,55,West_exit,55,36
dl_18,56,West_exit,56,37
dl_19,11,,,
dl_19,48,East_exit,48,33
dl_19,49,West_exit,49,32
dl_19,51,East_exit,51,35
dl_19,52,West_exit,52,34
dl_19,45,West_exit,45,30
dl_19,46,East_exit,46,31
dl_19,44,East_exit,44,30
dl_19,54,East_exit,54,37
dl_19,55,West_exit,55,36
dl_19,57,East_exit,57,39
dl_19,58,West_exit,58,38
dl_19,59,West_exit,59,39
dl_20,13,,,
dl_20,48,East_exit,48,33
dl_20,49,West_exit,49,32
dl_20,51,East_exit,51,35
dl_20,52,West_exit,52,34
dl_20,45,West_exit,45,30
dl_20,46,East_exit,46,31
dl_20,44,East_exit,44,30
dl_20,54,East_exit,54,37
dl_20,55,West_exit,55,36
dl_20,60,East_exit,60,41
dl_20,61,West_exit,61,40
dl_20,62,West_exit,62,41
dl_20,57,East_exit,57,39
dl_20,58,West_exit,58,38
dl_21,2,,,
dl_21,53,West_exit,53,35
dl_21,51,East_exit,51,35
dl_21,52,East_exit,52,35
dl_22,5,,,
dl_22,51,East_exit,51,35
dl_22,53,West_exit,53,35
dl_22,50,East_exit,50,34
dl_22,54,East_exit,54,37
dl_22,55,West_exit,55,36
dl_22,56,West_exit,56,37
dl_23,7,,,
dl_23,53,West_exit,53,35
dl_23,57,East_exit,57,39
dl_23,58,West_exit,58,38
dl_23,59,West_exit,59,39
dl_23,51,East_exit,51,35
dl_23,50,East_exit,50,34
dl_23,54,East_exit,54,37
dl_23,55,West_exit,55,36
dl_24,7,,,
dl_24,53,West_exit,53,35
dl_24,54,East_exit,54,37
dl_24,55,West_exit,55,36
dl_24,56,West_exit,56,37
dl_24,48,East_exit,48,33
dl_24,49,West_exit,49,32
dl_24,47,East_exit,47,32
dl_24,51,East_exit,51,35
dl_25,9,,,
dl_25,53,West_exit,53,35
dl_25,54,East_exit,54,37
dl_25,55,West_exit,55,36
dl_25,48,East_exit,48,33
dl_25,49,West_exit,49,32
dl_25,47,East_exit,47,32
dl_25,51,East_exit,51,35
dl_25,57,East_exit,57,39
dl_25,58,West_exit,58,38
dl_25,59,West_exit,59,39
dl_26,9,,,
dl_26,53,West_exit,53,35
dl_26,51,East_exit,51,35
dl_26,50,East_exit,50,34
