constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,2,,,
dl_0,56,East_exit,56,38
dl_0,57,West_exit,57,38
dl_0,58,West_exit,58,38
dl_1,3,,,
dl_1,54,West_exit,54,36
dl_1,55,East_exit,55,37
dl_1,53,East_exit,53,36
dl_1,56,West_exit,56,37
dl_2,3,,,
dl_2,3,West_exit,3,2
dl_2,4,East_exit,4,3
dl_2,2,East_exit,2,2
dl_2,5,West_exit,5,3
dl_3,3,,,
dl_3,54,East_exit,54,37
dl_3,55,West_exit,55,36
dl_3,53,East_exit,53,36
dl_3,56,West_exit,56,37
dl_4,3,,,
dl_4,6,West_exit,6,4
dl_4,7,East_exit,7,5
dl_4,8,West_exit,8,5
dl_4,5,East_exit,5,4
dl_5,2,,,
dl_5,32,East_exit,32,22
dl_5,33,West_exit,33,22
dl_5,34,West_exit,34,22
dl_6,2,,,
dl_6,26,East_exit,26,18
dl_6,27,West_exit,27,18
dl_6,28,West_exit,28,18
dl_7,3,,,
dl_7,6,East_exit,6,5
dl_7,7,West_exit,7,4
dl_7,5,East_exit,5,4
dl_7,8,West_exit,8,5
dl_8,3,,,
dl_8,60,East_exit,60,41
dl_8,61,West_exit,61,40
dl_8,59,East_exit,59,40
dl_8,62,West_exit,62,41
dl_9,3,,,
dl_9,57,East_exit,57,39
dl_9,58,West_exit,58,38
dl_9,56,East_exit,56,38
dl_9,59,West_exit,59,39
dl_10,5,,,
dl_10,54,West_exit,54,36
dl_10,55,East_exit,55,37
dl_10,53,East_exit,53,36
dl_10,57,East_exit,57,39
dl_10,58,West_exit,58,38
dl_10,59,West_exit,59,39
dl_11,5,,,
dl_11,57,East_exit,57,39
dl_11,58,West_exit,58,38
dl_11,56,East_exit,56,38
dl_11,60,East_exit,60,41
dl_11,61,West_exit,61,40
dl_11,62,West_exit,62,41
dl_12,7,,,
dl_12,54,West_exit,54,36
dl_12,55,East_exit,55,37
dl_12,53,East_exit,53,36
dl_12,60,East_exit,60,41
dl_12,61,West_exit,61,40
dl_12,62,West_exit,62,41
dl_12,57,East_exit,57,39
dl_12,58,West_exit,58,38
dl_13,2,,,
dl_13,59,East_exit,59,40
dl_13,60,West_exit,60,40
dl_13,61,West_exit,61,40
dl_14,3,,,
dl_14,60,West_exit,60,40
dl_14,61,East_exit,61,41
dl_14,59,East_exit,59,40
dl_14,62,West_exit,62,41
dl_15,2,,,
dl_15,11,East_exit,11,8
dl_15,12,West_exit,12,8
dl_15,13,West_exit,13,8
dl_16,2,,,
dl_16,8,East_exit,8,6
dl_16,9,West_exit,9,6
dl_16,10,West_exit,10,6
dl_17,2,,,
dl_17,50,West_exit,50,33
dl_17,48,East_exit,48,33
dl_17,49,East_exit,49,33
dl_18,2,,,
dl_18,44,West_exit,44,29
dl_18,42,East_exit,42,29
dl_18,43,East_exit,43,29
dl_19,2,,,
dl_19,11,West_exit,11,7
dl_19,9,East_exit,9,7
dl_19,10,East_exit,10,7
dl_20,2,,,
dl_20,14,West_exit,14,9
dl_20,12,East_exit,12,9
dl_20,13,East_exit,13,9
dl_21,3,,,
dl_21,15,East_exit,15,11
dl_21,16,West_exit,16,10
dl_21,14,East_exit,14,10
dl_21,17,West_exit,17,11
dl_22,2,,,
dl_22,35,East_exit,35,24
dl_22,36,West_exit,36,24
dl_22,37,West_exit,37,24
dl_23,3,,,
dl_23,57,West_exit,57,38
dl_23,58,East_exit,58,39
dl_23,56,East_exit,56,38
dl_23,59,West_exit,59,39
dl_24,5,,,
dl_24,57,West_exit,57,38
dl_24,58,East_exit,58,39
dl_24,59,West_exit,59,39
dl_24,54,East_exit,54,37
dl_24,55,West_exit,55,36
dl_24,53,East_exit,53,36
dl_25,2,,,
dl_25,23,West_exit,23,15
dl_25,21,East_exit,21,15
dl_25,22,East_exit,22,15
dl_26,2,,,
dl_26,53,West_exit,53,35
dl_26,51,East_exit,51,35
dl_26,52,East_exit,52,35
dl_27,2,,,
dl_27,47,East_exit,47,32
dl_27,48,West_exit,48,32
dl_27,49,West_exit,49,32
dl_28,2,,,
dl_28,50,East_exit,50,34
dl_28,51,West_exit,51,34
dl_28,52,West_exit,52,34
dl_29,2,,,
dl_29,53,East_exit,53,36
dl_29,54,West_exit,54,36
dl_29,55,West_exit,55,36
dl_30,3,,,
dl_30,45,East_exit,45,31
dl_30,46,West_exit,46,30
dl_30,44,East_exit,44,30
dl_30,47,West_exit,47,31
dl_31,3,,,
dl_31,51,East_exit,51,35
dl_31,52,West_exit,52,34
dl_31,50,East_exit,50,34
dl_31,53,West_exit,53,35
dl_32,3,,,
dl_32,48,East_exit,48,33
dl_32,49,West_exit,49,32
dl_32,47,East_exit,47,32
dl_32,50,West_exit,50,33
dl_33,5,,,
dl_33,45,East_exit,45,31
dl_33,46,West_exit,46,30
dl_33,44,East_exit,44,30
dl_33,48,East_exit,48,33
dl_33,49,West_exit,49,32
dl_33,50,West_exit,50,33
dl_34,4,,,
dl_34,51,East_exit,51,35
dl_34,52,West_exit,52,34
dl_34,50,East_exit,50,34
dl_34,54,West_exit,54,36
dl_34,55,West_exit,55,36
dl_35,2,,,
dl_35,38,East_exit,38,26
dl_35,39,West_exit,39,26
dl_35,40,West_exit,40,26
dl_36,5,,,
dl_36,47,East_exit,47,32
dl_36,48,East_exit,48,33
dl_36,49,West_exit,49,32
dl_36,51,East_exit,51,35
dl_36,52,West_exit,52,34
dl_36,53,West_exit,53,35
dl_37,3,,,
dl_37,36,East_exit,36,25
dl_37,37,West_exit,37,24
dl_37,35,East_exit,35,24
dl_37,38,West_exit,38,25
dl_38,7,,,
dl_38,45,East_exit,45,31
dl_38,46,West_exit,46,30
dl_38,44,East_exit,44,30
dl_38,48,East_exit,48,33
dl_38,49,West_exit,49,32
dl_38,51,East_exit,51,35
dl_38,52,West_exit,52,34
dl_38,53,West_exit,53,35
dl_39,3,,,
dl_39,33,East_exit,33,23
dl_39,34,West_exit,34,22
dl_39,32,East_exit,32,22
dl_39,35,West_exit,35,23
dl_40,6,,,
dl_40,47,East_exit,47,32
dl_40,48,East_exit,48,33
dl_40,49,West_exit,49,32
dl_40,51,East_exit,51,35
dl_40,52,West_exit,52,34
dl_40,54,West_exit,54,36
dl_40,55,West_exit,55,36
dl_41,3,,,
dl_41,30,East_exit,30,21
dl_41,31,West_exit,31,20
dl_41,29,East_exit,29,20
dl_41,32,West_exit,32,21
dl_42,8,,,
dl_42,45,East_exit,45,31
dl_42,46,West_exit,46,30
dl_42,44,East_exit,44,30
dl_42,48,East_exit,48,33
dl_42,49,West_exit,49,32
dl_42,51,East_exit,51,35
dl_42,52,West_exit,52,34
dl_42,54,West_exit,54,36
dl_42,55,West_exit,55,36
dl_43,3,,,
dl_43,27,East_exit,27,19
dl_43,28,West_exit,28,18
dl_43,26,East_exit,26,18
dl_43,29,West_exit,29,19
dl_44,5,,,
dl_44,30,East_exit,30,21
dl_44,31,West_exit,31,20
dl_44,29,East_exit,29,20
dl_44,33,East_exit,33,23
dl_44,34,West_exit,34,22
dl_44,35,West_exit,35,23
dl_45,2,,,
dl_45,14,East_exit,14,10
dl_45,15,West_exit,15,10
dl_45,16,West_exit,16,10
dl_46,2,,,
dl_46,17,East_exit,17,12
dl_46,18,West_exit,18,12
dl_46,19,West_exit,19,12
dl_47,2,,,
dl_47,20,East_exit,20,14
dl_47,21,West_exit,21,14
dl_47,22,West_exit,22,14
dl_48,2,,,
dl_48,23,East_exit,23,16
dl_48,24,West_exit,24,16
dl_48,25,West_exit,25,16
dl_49,2,,,
dl_49,17,West_exit,17,11
dl_49,15,East_exit,15,11
dl_49,16,East_exit,16,11
dl_50,3,,,
dl_50,3,East_exit,3,3
dl_50,4,West_exit,4,2
dl_50,2,East_exit,2,2
dl_50,5,West_exit,5,3
dl_51,3,,,
dl_51,21,West_exit,21,14
dl_51,22,East_exit,22,15
dl_51,20,East_exit,20,14
dl_51,23,West_exit,23,15
dl_52,2,,,
dl_52,20,West_exit,20,13
dl_52,18,East_exit,18,13
dl_52,19,East_exit,19,13
dl_53,2,,,
dl_53,8,West_exit,8,5
dl_53,6,East_exit,6,5
dl_53,7,East_exit,7,5
dl_54,2,,,
dl_54,5,West_exit,5,3
dl_54,3,East_exit,3,3
dl_54,4,East_exit,4,3
dl_55,3,,,
dl_55,9,West_exit,9,6
dl_55,10,East_exit,10,7
dl_55,11,West_exit,11,7
dl_55,8,East_exit,8,6
dl_56,5,,,
dl_56,9,West_exit,9,6
dl_56,10,East_exit,10,7
dl_56,11,West_exit,11,7
dl_56,6,West_exit,6,4
dl_56,7,East_exit,7,5
dl_56,5,East_exit,5,4
dl_57,4,,,
dl_57,6,West_exit,6,4
dl_57,7,East_exit,7,5
dl_57,8,West_exit,8,5
dl_57,3,East_exit,3,3
dl_57,4,East_exit,4,3
dl_58,6,,,
dl_58,9,West_exit,9,6
dl_58,10,East_exit,10,7
dl_58,11,West_exit,11,7
dl_58,6,West_exit,6,4
dl_58,7,East_exit,7,5
dl_58,3,East_exit,3,3
dl_58,4,East_exit,4,3
dl_59,5,,,
dl_59,6,West_exit,6,4
dl_59,7,East_exit,7,5
dl_59,8,West_exit,8,5
dl_59,3,West_exit,3,2
dl_59,4,East_exit,4,3
dl_59,2,East_exit,2,2
dl_60,7,,,
dl_60,9,West_exit,9,6
dl_60,10,East_exit,10,7
dl_60,11,West_exit,11,7
dl_60,3,West_exit,3,2
dl_60,4,East_exit,4,3
dl_60,2,East_exit,2,2
dl_60,6,West_exit,6,4
dl_60,7,East_exit,7,5
dl_61,2,,,
dl_61,26,West_exit,26,17
dl_61,24,East_exit,24,17
dl_61,25,East_exit,25,17
dl_62,2,,,
dl_62,47,West_exit,47,31
dl_62,45,East_exit,45,31
dl_62,46,East_exit,46,31
dl_63,3,,,
dl_63,12,West_exit,12,8
dl_63,13,East_exit,13,9
dl_63,14,West_exit,14,9
dl_63,11,East_exit,11,8
dl_64,5,,,
dl_64,12,West_exit,12,8
dl_64,13,East_exit,13,9
dl_64,14,West_exit,14,9
dl_64,9,West_exit,9,6
dl_64,10,East_exit,10,7
dl_64,8,East_exit,8,6
dl_65,9,,,
dl_65,5,East_exit,5,4
dl_65,12,West_exit,12,8
dl_65,13,East_exit,13,9
dl_65,14,West_exit,14,9
dl_65,9,West_exit,9,6
dl_65,10,East_exit,10,7
dl_65,6,West_exit,6,4
dl_65,7,East_exit,7,5
dl_65,3,East_exit,3,3
dl_65,4,East_exit,4,3
dl_66,7,,,
dl_66,12,West_exit,12,8
dl_66,13,East_exit,13,9
dl_66,14,West_exit,14,9
dl_66,9,West_exit,9,6
dl_66,10,East_exit,10,7
dl_66,6,West_exit,6,4
dl_66,7,East_exit,7,5
dl_66,5,East_exit,5,4
dl_67,8,,,
dl_67,12,West_exit,12,8
dl_67,13,East_exit,13,9
dl_67,14,West_exit,14,9
dl_67,9,West_exit,9,6
dl_67,10,East_exit,10,7
dl_67,6,West_exit,6,4
dl_67,7,East_exit,7,5
dl_67,3,East_exit,3,3
dl_67,4,East_exit,4,3
dl_68,4,,,
dl_68,54,East_exit,54,37
dl_68,55,West_exit,55,36
dl_68,53,East_exit,53,36
dl_68,57,West_exit,57,38
dl_68,58,West_exit,58,38
dl_69,3,,,
dl_69,51,West_exit,51,34
dl_69,52,East_exit,52,35
dl_69,50,East_exit,50,34
dl_69,53,West_exit,53,35
dl_70,3,,,
dl_70,39,East_exit,39,27
dl_70,40,West_exit,40,26
dl_70,38,East_exit,38,26
dl_70,41,West_exit,41,27
dl_71,3,,,
dl_71,21,East_exit,21,15
