constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,3,,,
dl_0,6,West_exit,6,4
dl_0,7,East_exit,7,5
dl_0,8,West_exit,8,5
dl_0,5,East_exit,5,4
dl_1,3,,,
dl_1,6,East_exit,6,5
dl_1,7,West_exit,7,4
dl_1,5,East_exit,5,4
dl_1,8,West_exit,8,5
dl_2,3,,,
dl_2,45,West_exit,45,30
dl_2,46,East_exit,46,31
dl_2,47,West_exit,47,31
dl_2,44,East_exit,44,30
dl_3,2,,,
dl_3,44,West_exit,44,29
dl_3,42,East_exit,42,29
dl_3,43,East_exit,43,29
dl_4,2,,,
dl_4,35,East_exit,35,24
dl_4,36,West_exit,36,24
dl_4,37,West_exit,37,24
dl_5,2,,,
dl_5,38,East_exit,38,26
dl_5,39,West_exit,39,26
dl_5,40,West_exit,40,26
dl_6,2,,,
dl_6,41,West_exit,41,27
dl_6,39,East_exit,39,27
dl_6,40,East_exit,40,27
dl_7,2,,,
dl_7,35,West_exit,35,23
dl_7,33,East_exit,33,23
dl_7,34,East_exit,34,23
dl_8,3,,,
dl_8,3,West_exit,3,2
dl_8,4,East_exit,4,3
dl_8,5,West_exit,5,3
dl_8,2,East_exit,2,2
dl_9,2,,,
dl_9,29,West_exit,29,19
dl_9,27,East_exit,27,19
dl_9,28,East_exit,28,19
dl_10,2,,,
dl_10,26,West_exit,26,17
dl_10,24,East_exit,24,17
dl_10,25,East_exit,25,17
dl_11,2,,,
dl_11,14,East_exit,14,10
dl_11,15,West_exit,15,10
dl_11,16,West_exit,16,10
dl_12,3,,,
dl_12,45,East_exit,45,31
dl_12,46,West_exit,46,30
dl_12,44,East_exit,44,30
dl_12,47,West_exit,47,31
dl_13,2,,,
dl_13,23,West_exit,23,15
dl_13,21,East_exit,21,15
dl_13,22,East_exit,22,15
dl_14,2,,,
dl_14,38,West_exit,38,25
dl_14,36,East_exit,36,25
dl_14,37,East_exit,37,25
dl_15,3,,,
dl_15,3,East_exit,3,3
dl_15,4,West_exit,4,2
dl_15,2,East_exit,2,2
dl_15,5,West_exit,5,3
dl_16,2,,,
dl_16,47,West_exit,47,31
dl_16,45,East_exit,45,31
dl_16,46,East_exit,46,31
dl_17,2,,,
dl_17,8,East_exit,8,6
dl_17,9,West_exit,9,6
dl_17,10,West_exit,10,6
dl_18,3,,,
dl_18,9,East_exit,9,7
dl_18,10,West_exit,10,6
dl_18,8,East_exit,8,6
dl_18,11,West_exit,11,7
dl_19,2,,,
dl_19,11,East_exit,11,8
dl_19,12,West_exit,12,8
dl_19,13,West_exit,13,8
dl_20,2,,,
dl_20,8,West_exit,8,5
dl_20,6,East_exit,6,5
dl_20,7,East_exit,7,5
dl_21,2,,,
dl_21,5,West_exit,5,3
dl_21,3,East_exit,3,3
dl_21,4,East_exit,4,3
dl_22,2,,,
dl_22,17,East_exit,17,12
dl_22,18,West_exit,18,12
dl_22,19,West_exit,19,12
dl_23,2,,,
dl_23,17,West_exit,17,11
dl_23,15,East_exit,15,11
dl_23,16,East_exit,16,11
dl_24,2,,,
dl_24,20,West_exit,20,13
dl_24,18,East_exit,18,13
dl_24,19,East_exit,19,13
dl_25,2,,,
dl_25,32,East_exit,32,22
dl_25,33,West_exit,33,22
dl_25,34,West_exit,34,22
dl_26,3,,,
dl_26,36,West_exit,36,24
dl_26,37,East_exit,37,25
dl_26,35,East_exit,35,24
dl_26,38,West_exit,38,25
dl_27,3,,,
