constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,3,,,
dl_0,6,West_exit,6,4
dl_0,7,East_exit,7,5
dl_0,8,West_exit,8,5
dl_0,5,East_exit,5,4
dl_1,2,,,
dl_1,17,West_exit,17,11
dl_1,15,East_exit,15,11
dl_1,16,East_exit,16,11
dl_2,2,,,
dl_2,14,East_exit,14,10
dl_2,15,West_exit,15,10
dl_2,16,West_exit,16,10
dl_3,2,,,
dl_3,17,East_exit,17,12
dl_3,18,West_exit,18,12
dl_3,19,West_exit,19,12
dl_4,3,,,
dl_4,6,East_exit,6,5
dl_4,7,West_exit,7,4
dl_4,5,East_exit,5,4
dl_4,8,West_exit,8,5
dl_5,2,,,
dl_5,20,East_exit,20,14
dl_5,21,West_exit,21,14
dl_5,22,West_exit,22,14
dl_6,3,,,
dl_6,18,East_exit,18,13
dl_6,19,West_exit,19,12
dl_6,17,East_exit,17,12
dl_6,20,West_exit,20,13
dl_7,3,,,
dl_7,15,East_exit,15,11
dl_7,16,West_exit,16,10
dl_7,14,East_exit,14,10
dl_7,17,West_exit,17,11
dl_8,4,,,
dl_8,18,East_exit,18,13
dl_8,19,West_exit,19,12
dl_8,17,East_exit,17,12
dl_8,21,West_exit,21,14
dl_8,22,West_exit,22,14
dl_9,3,,,
dl_9,12,East_exit,12,9
dl_9,13,West_exit,13,8
dl_9,11,East_exit,11,8
dl_9,14,West_exit,14,9
dl_10,3,,,
dl_10,9,East_exit,9,7
dl_10,10,West_exit,10,6
dl_10,8,East_exit,8,6
dl_10,11,West_exit,11,7
dl_11,3,,,
dl_11,3,East_exit,3,3
dl_11,4,West_exit,4,2
dl_11,2,East_exit,2,2
dl_11,5,West_exit,5,3
dl_12,5,,,
dl_12,3,East_exit,3,3
dl_12,4,West_exit,4,2
dl_12,2,East_exit,2,2
dl_12,6,East_exit,6,5
dl_12,7,West_exit,7,4
dl_12,8,West_exit,8,5
dl_13,5,,,
dl_13,6,East_exit,6,5
dl_13,7,West_exit,7,4
dl_13,5,East_exit,5,4
dl_13,9,East_exit,9,7
dl_13,10,West_exit,10,6
dl_13,11,West_exit,11,7
dl_14,7,,,
dl_14,3,East_exit,3,3
dl_14,4,West_exit,4,2
dl_14,2,East_exit,2,2
dl_14,9,East_exit,9,7
dl_14,10,West_exit,10,6
dl_14,11,West_exit,11,7
dl_14,6,East_exit,6,5
dl_14,7,West_exit,7,4
dl_15,5,,,
dl_15,9,East_exit,9,7
dl_15,10,West_exit,10,6
dl_15,8,East_exit,8,6
dl_15,12,East_exit,12,9
dl_15,13,West_exit,13,8
dl_15,14,West_exit,14,9
dl_16,7,,,
dl_16,6,East_exit,6,5
dl_16,7,West_exit,7,4
dl_16,5,East_exit,5,4
dl_16,12,East_exit,12,9
dl_16,13,West_exit,13,8
dl_16,14,West_exit,14,9
dl_16,9,East_exit,9,7
dl_16,10,West_exit,10,6
dl_17,9,,,
dl_17,3,East_exit,3,3
dl_17,4,West_exit,4,2
dl_17,2,East_exit,2,2
dl_17,6,East_exit,6,5
dl_17,7,West_exit,7,4
dl_17,12,East_exit,12,9
dl_17,13,West_exit,13,8
dl_17,14,West_exit,14,9
dl_17,9,East_exit,9,7
dl_17,10,West_exit,10,6
dl_18,3,,,
dl_18,3,West_exit,3,2
dl_18,4,East_exit,4,3
dl_18,5,West_exit,5,3
dl_18,2,East_exit,2,2
dl_19,3,,,
dl_19,9,West_exit,9,6
