constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,3,,,
dl_0,15,East_exit,15,11
dl_0,16,West_exit,16,10
dl_0,14,East_exit,14,10
dl_0,17,West_exit,17,11
dl_1,3,,,
dl_1,6,West_exit,6,4
dl_1,7,East_exit,7,5
dl_1,8,West_exit,8,5
dl_1,5,East_exit,5,4
dl_2,3,,,
dl_2,6,East_exit,6,5
dl_2,7,West_exit,7,4
dl_2,5,East_exit,5,4
dl_2,8,West_exit,8,5
dl_3,3,,,
dl_3,15,West_exit,15,10
dl_3,16,East_exit,16,11
dl_3,17,West_exit,17,11
dl_3,14,East_exit,14,10
dl_4,3,,,
dl_4,3,East_exit,3,3
dl_4,4,West_exit,4,2
dl_4,5,West_exit,5,3
dl_4,2,East_exit,2,2
dl_5,3,,,
dl_5,3,West_exit,3,2
dl_5,4,East_exit,4,3
dl_5,5,West_exit,5,3
dl_5,2,East_exit,2,2
dl_6,2,,,
dl_6,8,West_exit,8,5
dl_6,6,East_exit,6,5
dl_6,7,East_exit,7,5
dl_7,2,,,
dl_7,8,East_exit,8,6
dl_7,9,West_exit,9,6
dl_7,10,West_exit,10,6
dl_8,2,,,
dl_8,14,East_exit,14,10
dl_8,15,West_exit,15,10
dl_8,16,West_exit,16,10
dl_9,2,,,
dl_9,5,West_exit,5,3
dl_9,3,East_exit,3,3
dl_9,4,East_exit,4,3
dl_10,2,,,
dl_10,11,West_exit,11,7
dl_10,9,East_exit,9,7
dl_10,10,East_exit,10,7
dl_11,3,,,
dl_11,12,East_exit,12,9
dl_11,13,West_exit,13,8
dl_11,11,East_exit,11,8
dl_11,14,West_exit,14,9
dl_12,2,,,
dl_12,11,East_exit,11,8
dl_12,12,West_exit,12,8
dl_12,13,West_exit,13,8
dl_13,2,,,
dl_13,14,West_exit,14,9
dl_13,12,East_exit,12,9
dl_13,13,East_exit,13,9
dl_14,3,,,
dl_14,9,West_exit,9,6
dl_14,10,East_exit,10,7
dl_14,11,West_exit,11,7
dl_14,8,East_exit,8,6
dl_15,5,,,
dl_15,9,West_exit,9,6
dl_15,10,East_exit,10,7
dl_15,11,West_exit,11,7
dl_15,6,West_exit,6,4
dl_15,7,East_exit,7,5
dl_15,5,East_exit,5,4
dl_16,3,,,
dl_16,12,West_exit,12,8
dl_16,13,East_exit,13,9
dl_16,14,West_exit,14,9
dl_16,11,East_exit,11,8
dl_17,4,,,
dl_17,6,West_exit,6,4
dl_17,7,East_exit,7,5
dl_17,8,West_exit,8,5
dl_17,3,East_exit,3,3
dl_17,4,East_exit,4,3
dl_18,6,,,
dl_18,9,West_exit,9,6
dl_18,10,East_exit,10,7
dl_18,11,West_exit,11,7
dl_18,6,West_exit,6,4
dl_18,7,East_exit,7,5
dl_18,3,East_exit,3,3
dl_18,4,East_exit,4,3
dl_19,2,,,
dl_19,5,East_exit,5,4
dl_19,6,West_exit,6,4
dl_19,7,West_exit,7,4
dl_20,3,,,
dl_20,9,East_exit,9,7
dl_20,10,West_exit,10,6
dl_20,8,East_exit,8,6
dl_20,11,West_exit,11,7
dl_21,5,,,
dl_21,6,West_exit,6,4
dl_21,7,East_exit,7,5
dl_21,5,East_exit,5,4
dl_21,9,East_exit,9,7
dl_21,10,West_exit,10,6
dl_21,11,West_exit,11,7
dl_22,2,,,
dl_22,17,West_exit,17,11
dl_22,15,East_exit,15,11
dl_22,16,East_exit,16,11
dl_23,6,,,
dl_23,6,West_exit,6,4
dl_23,7,East_exit,7,5
dl_23,9,East_exit,9,7
dl_23,10,West_exit,10,6
dl_23,11,West_exit,11,7
dl_23,3,East_exit,3,3
dl_23,4,East_exit,4,3
dl_24,5,,,
dl_24,6,West_exit,6,4
dl_24,7,East_exit,7,5
dl_24,8,West_exit,8,5
dl_24,3,West_exit,3,2
dl_24,4,East_exit,4,3
dl_24,2,East_exit,2,2
dl_25,5,,,
dl_25,12,West_exit,12,8
dl_25,13,East_exit,13,9
dl_25,14,West_exit,14,9
dl_25,9,West_exit,9,6
dl_25,10,East_exit,10,7
dl_25,8,East_exit,8,6
dl_26,7,,,
dl_26,12,West_exit,12,8
dl_26,13,East_exit,13,9
dl_26,14,West_exit,14,9
dl_26,9,West_exit,9,6
dl_26,10,East_exit,10,7
dl_26,6,West_exit,6,4
dl_26,7,East_exit,7,5
dl_26,5,East_exit,5,4
dl_27,8,,,
dl_27,12,West_exit,12,8
dl_27,13,East_exit,13,9
dl_27,14,West_exit,14,9
dl_27,9,West_exit,9,6
dl_27,10,East_exit,10,7
dl_27,6,West_exit,6,4
dl_27,7,East_exit,7,5
dl_27,3,East_exit,3,3
dl_27,4,East_exit,4,3
dl_28,5,,,
dl_28,6,East_exit,6,5
dl_28,7,West_exit,7,4
dl_28,5,East_exit,5,4
dl_28,9,East_exit,9,7
dl_28,10,West_exit,10,6
dl_28,11,West_exit,11,7
dl_29,5,,,
dl_29,9,East_exit,9,7
dl_29,10,West_exit,10,6
dl_29,8,East_exit,8,6
dl_29,12,East_exit,12,9
dl_29,13,West_exit,13,8
dl_29,14,West_exit,14,9
dl_30,7,,,
dl_30,6,East_exit,6,5
dl_30,7,West_exit,7,4
dl_30,5,East_exit,5,4
dl_30,12,East_exit,12,9
dl_30,13,West_exit,13,8
dl_30,14,West_exit,14,9
dl_30,9,East_exit,9,7
dl_30,10,West_exit,10,6
dl_31,7,,,
dl_31,6,West_exit,6,4
dl_31,7,East_exit,7,5
dl_31,3,West_exit,3,2
dl_31,4,East_exit,4,3
dl_31,2,East_exit,2,2
dl_31,9,East_exit,9,7
dl_31,10,West_exit,10,6
