constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,2,,,
dl_0,32,West_exit,32,21
dl_0,30,East_exit,30,21
dl_0,31,East_exit,31,21
dl_1,2,,,
dl_1,29,West_exit,29,19
dl_1,27,East_exit,27,19
dl_1,28,East_exit,28,19
dl_2,2,,,
dl_2,8,West_exit,8,5
dl_2,6,East_exit,6,5
dl_2,7,East_exit,7,5
dl_3,2,,,
dl_3,11,East_exit,11,8
dl_3,12,West_exit,12,8
dl_3,13,West_exit,13,8
dl_4,2,,,
dl_4,8,East_exit,8,6
dl_4,9,West_exit,9,6
dl_4,10,West_exit,10,6
dl_5,2,,,
dl_5,26,West_exit,26,17
dl_5,24,East_exit,24,17
dl_5,25,East_exit,25,17
dl_6,3,,,
dl_6,6,West_exit,6,4
dl_6,7,East_exit,7,5
dl_6,8,West_exit,8,5
dl_6,5,East_exit,5,4
dl_7,2,,,
dl_7,17,West_exit,17,11
dl_7,15,East_exit,15,11
dl_7,16,East_exit,16,11
dl_8,2,,,
dl_8,14,West_exit,14,9
dl_8,12,East_exit,12,9
dl_8,13,East_exit,13,9
dl_9,2,,,
dl_9,11,West_exit,11,7
dl_9,9,East_exit,9,7
dl_9,10,East_exit,10,7
dl_10,3,,,
dl_10,21,East_exit,21,15
dl_10,22,West_exit,22,14
dl_10,20,East_exit,20,14
dl_10,23,West_exit,23,15
dl_11,3,,,
dl_11,3,East_exit,3,3
dl_11,4,West_exit,4,2
dl_11,2,East_exit,2,2
dl_11,5,West_exit,5,3
dl_12,3,,,
dl_12,6,East_exit,6,5
dl_12,7,West_exit,7,4
dl_12,8,West_exit,8,5
dl_12,5,East_exit,5,4
dl_13,2,,,
dl_13,5,West_exit,5,3
dl_13,3,East_exit,3,3
dl_13,4,East_exit,4,3
dl_14,2,,,
dl_14,23,West_exit,23,15
dl_14,21,East_exit,21,15
dl_14,22,East_exit,22,15
dl_15,3,,,
dl_15,3,West_exit,3,2
dl_15,4,East_exit,4,3
dl_15,5,West_exit,5,3
dl_15,2,East_exit,2,2
