constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,2,,,
dl_0,44,West_exit,44,29
dl_0,42,East_exit,42,29
dl_0,43,East_exit,43,29
dl_1,3,,,
dl_1,45,West_exit,45,30
dl_1,46,East_exit,46,31
dl_1,44,East_exit,44,30
dl_1,47,West_exit,47,31
dl_2,2,,,
dl_2,8,East_exit,8,6
dl_2,9,West_exit,9,6
dl_2,10,West_exit,10,6
dl_3,3,,,
dl_3,6,East_exit,6,5
dl_3,7,West_exit,7,4
dl_3,5,East_exit,5,4
dl_3,8,West_exit,8,5
dl_4,3,,,
dl_4,6,West_exit,6,4
dl_4,7,East_exit,7,5
dl_4,8,West_exit,8,5
dl_4,5,East_exit,5,4
dl_5,3,,,
dl_5,45,East_exit,45,31
dl_5,46,West_exit,46,30
dl_5,44,East_exit,44,30
dl_5,47,West_exit,47,31
dl_6,3,,,
dl_6,3,West_exit,3,2
dl_6,4,East_exit,4,3
dl_6,5,West_exit,5,3
dl_6,2,East_exit,2,2
dl_7,3,,,
dl_7,36,East_exit,36,25
dl_7,37,West_exit,37,24
dl_7,35,East_exit,35,24
dl_7,38,West_exit,38,25
dl_8,2,,,
dl_8,23,West_exit,23,15
dl_8,21,East_exit,21,15
dl_8,22,East_exit,22,15
dl_9,2,,,
dl_9,20,West_exit,20,13
dl_9,18,East_exit,18,13
dl_9,19,East_exit,19,13
dl_10,2,,,
dl_10,8,West_exit,8,5
dl_10,6,East_exit,6,5
dl_10,7,East_exit,7,5
dl_11,3,,,
dl_11,15,East_exit,15,11
dl_11,16,West_exit,16,10
dl_11,17,West_exit,17,11
dl_11,14,East_exit,14,10
dl_12,3,,,
dl_12,30,West_exit,30,20
dl_12,31,East_exit,31,21
dl_12,32,West_exit,32,21
dl_12,29,East_exit,29,20
dl_13,2,,,
dl_13,32,East_exit,32,22
dl_13,33,West_exit,33,22
dl_13,34,West_exit,34,22
dl_14,2,,,
dl_14,35,East_exit,35,24
dl_14,36,West_exit,36,24
dl_14,37,West_exit,37,24
dl_15,2,,,
dl_15,38,East_exit,38,26
dl_15,39,West_exit,39,26
dl_15,40,West_exit,40,26
