constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,3,,,
dl_0,45,West_exit,45,30
dl_0,46,East_exit,46,31
dl_0,44,East_exit,44,30
dl_0,47,West_exit,47,31
dl_1,2,,,
dl_1,17,West_exit,17,11
dl_1,15,East_exit,15,11
dl_1,16,East_exit,16,11
dl_2,2,,,
dl_2,44,West_exit,44,29
dl_2,42,East_exit,42,29
dl_2,43,East_exit,43,29
dl_3,3,,,
dl_3,6,West_exit,6,4
dl_3,7,East_exit,7,5
dl_3,8,West_exit,8,5
dl_3,5,East_exit,5,4
dl_4,2,,,
dl_4,41,West_exit,41,27
dl_4,39,East_exit,39,27
dl_4,40,East_exit,40,27
dl_5,3,,,
dl_5,45,East_exit,45,31
dl_5,46,West_exit,46,30
dl_5,44,East_exit,44,30
dl_5,47,West_exit,47,31
dl_6,2,,,
dl_6,11,East_exit,11,8
dl_6,12,West_exit,12,8
dl_6,13,West_exit,13,8
dl_7,2,,,
dl_7,14,East_exit,14,10
dl_7,15,West_exit,15,10
dl_7,16,West_exit,16,10
dl_8,3,,,
dl_8,6,East_exit,6,5
dl_8,7,West_exit,7,4
dl_8,5,East_exit,5,4
dl_8,8,West_exit,8,5
dl_9,2,,,
dl_9,8,West_exit,8,5
dl_9,6,East_exit,6,5
dl_9,7,East_exit,7,5
dl_10,2,,,
dl_10,5,West_exit,5,3
dl_10,3,East_exit,3,3
dl_10,4,East_exit,4,3
dl_11,2,,,
dl_11,8,East_exit,8,6
dl_11,9,West_exit,9,6
dl_11,10,West_exit,10,6
dl_12,2,,,
dl_12,44,East_exit,44,30
dl_12,45,West_exit,45,30
dl_12,46,West_exit,46,30
dl_13,3,,,
dl_13,3,West_exit,3,2
dl_13,4,East_exit,4,3
dl_13,5,West_exit,5,3
dl_13,2,East_exit,2,2
dl_14,3,,,
dl_14,3,East_exit,3,3
dl_14,4,West_exit,4,2
dl_14,2,East_exit,2,2
dl_14,5,West_exit,5,3
dl_15,3,,,
dl_15,33,East_exit,33,23
dl_15,34,West_exit,34,22
dl_15,35,West_exit,35,23
dl_15,32,East_exit,32,22
dl_16,2,,,
dl_16,20,West_exit,20,13
dl_16,18,East_exit,18,13
dl_16,19,East_exit,19,13
dl_17,2,,,
dl_17,14,West_exit,14,9
dl_17,12,East_exit,12,9
dl_17,13,East_exit,13,9
dl_18,2,,,
dl_18,35,East_exit,35,24
dl_18,36,West_exit,36,24
dl_18,37,West_exit,37,24
dl_19,2,,,
dl_19,38,East_exit,38,26
dl_19,39,West_exit,39,26
dl_19,40,West_exit,40,26
dl_20,2,,,
dl_20,32,East_exit,32,22
dl_20,33,West_exit,33,22
dl_20,34,West_exit,34,22
dl_21,3,,,
dl_21,42,East_exit,42,29
dl_21,43,West_exit,43,28
dl_21,41,East_exit,41,28
dl_21,44,West_exit,44,29
dl_22,3,,,
dl_22,39,East_exit,39,27
dl_22,40,West_exit,40,26
dl_22,38,East_exit,38,26
dl_22,41,West_exit,41,27
dl_23,3,,,
dl_23,36,East_exit,36,25
dl_23,37,West_exit,37,24
dl_23,35,East_exit,35,24
dl_23,38,West_exit,38,25
dl_24,2,,,
dl_24,26,East_exit,26,18
dl_24,27,West_exit,27,18
dl_24,28,West_exit,28,18
dl_25,2,,,
dl_25,29,West_exit,29,19
dl_25,27,East_exit,27,19
dl_25,28,East_exit,28,19
dl_26,2,,,
dl_26,32,West_exit,32,21
dl_26,30,East_exit,30,21
dl_26,31,East_exit,31,21
dl_27,2,,,
dl_27,38,West_exit,38,25
dl_27,36,East_exit,36,25
dl_27,37,East_exit,37,25
dl_28,2,,,
dl_28,35,West_exit,35,23
dl_28,33,East_exit,33,23
dl_28,34,East_exit,34,23
dl_29,3,,,
dl_29,24,West_exit,24,16
dl_29,25,East_exit,25,17
dl_29,26,West_exit,26,17
dl_29,23,East_exit,23,16
dl_30,3,,,
dl_30,9,West_exit,9,6
dl_30,10,East_exit,10,7
dl_30,11,West_exit,11,7
dl_30,8,East_exit,8,6
dl_31,3,,,
dl_31,21,East_exit,21,15
dl_31,22,West_exit,22,14
dl_31,20,East_exit,20,14
dl_31,23,West_exit,23,15
dl_32,5,,,
dl_32,9,West_exit,9,6
dl_32,10,East_exit,10,7
dl_32,11,West_exit,11,7
dl_32,6,West_exit,6,4
dl_32,7,East_exit,7,5
dl_32,5,East_exit,5,4
dl_33,4,,,
dl_33,6,West_exit,6,4
dl_33,7,East_exit,7,5
dl_33,8,West_exit,8,5
dl_33,3,East_exit,3,3
dl_33,4,East_exit,4,3
dl_34,6,,,
dl_34,9,West_exit,9,6
dl_34,10,East_exit,10,7
dl_34,11,West_exit,11,7
dl_34,6,West_exit,6,4
dl_34,7,East_exit,7,5
dl_34,3,East_exit,3,3
dl_34,4,East_exit,4,3
dl_35,3,,,
dl_35,15,West_exit,15,10
dl_35,16,East_exit,16,11
dl_35,17,West_exit,17,11
dl_35,14,East_exit,14,10
dl_36,2,,,
dl_36,23,East_exit,23,16
dl_36,24,West_exit,24,16
dl_36,25,West_exit,25,16
dl_37,3,,,
dl_37,9,East_exit,9,7
dl_37,10,West_exit,10,6
dl_37,8,East_exit,8,6
dl_37,11,West_exit,11,7
dl_38,5,,,
dl_38,3,East_exit,3,3
dl_38,4,West_exit,4,2
dl_38,2,East_exit,2,2
dl_38,6,East_exit,6,5
dl_38,7,West_exit,7,4
dl_38,8,West_exit,8,5
dl_39,2,,,
dl_39,26,West_exit,26,17
dl_39,24,East_exit,24,17
dl_39,25,East_exit,25,17
dl_40,2,,,
dl_40,23,West_exit,23,15
dl_40,21,East_exit,21,15
dl_40,22,East_exit,22,15
dl_41,3,,,
dl_41,21,West_exit,21,14
dl_41,22,East_exit,22,15
dl_41,23,West_exit,23,15
dl_41,20,East_exit,20,14
dl_42,5,,,
dl_42,24,West_exit,24,16
dl_42,25,East_exit,25,17
dl_42,26,West_exit,26,17
dl_42,21,West_exit,21,14
dl_42,22,East_exit,22,15
dl_42,20,East_exit,20,14
dl_43,4,,,
dl_43,21,West_exit,21,14
dl_43,22,East_exit,22,15
dl_43,23,West_exit,23,15
dl_43,18,East_exit,18,13
dl_43,19,East_exit,19,13
dl_44,6,,,
dl_44,24,West_exit,24,16
dl_44,25,East_exit,25,17
dl_44,26,West_exit,26,17
dl_44,21,West_exit,21,14
dl_44,22,East_exit,22,15
dl_44,18,East_exit,18,13
dl_44,19,East_exit,19,13
dl_45,3,,,
dl_45,30,West_exit,30,20
dl_45,31,East_exit,31,21
dl_45,32,West_exit,32,21
dl_45,29,East_exit,29,20
dl_46,2,,,
dl_46,17,East_exit,17,12
dl_46,18,West_exit,18,12
dl_46,19,West_exit,19,12
dl_47,2,,,
dl_47,41,East_exit,41,28
dl_47,42,West_exit,42,28
dl_47,43,West_exit,43,28
dl_48,3,,,
dl_48,18,East_exit,18,13
dl_48,19,West_exit,19,12
dl_48,17,East_exit,17,12
dl_48,20,West_exit,20,13
dl_49,3,,,
dl_49,12,West_exit,12,8
dl_49,13,East_exit,13,9
dl_49,14,West_exit,14,9
dl_49,11,East_exit,11,8
dl_50,5,,,
dl_50,15,West_exit,15,10
dl_50,16,East_exit,16,11
dl_50,17,West_exit,17,11
dl_50,12,West_exit,12,8
dl_50,13,East_exit,13,9
dl_50,11,East_exit,11,8
dl_51,5,,,
dl_51,12,West_exit,12,8
dl_51,13,East_exit,13,9
dl_51,14,West_exit,14,9
dl_51,9,West_exit,9,6
dl_51,10,East_exit,10,7
dl_51,8,East_exit,8,6
dl_52,7,,,
dl_52,15,West_exit,15,10
dl_52,16,East_exit,16,11
dl_52,17,West_exit,17,11
dl_52,9,West_exit,9,6
dl_52,10,East_exit,10,7
dl_52,8,East_exit,8,6
dl_52,12,West_exit,12,8
dl_52,13,East_exit,13,9
dl_53,9,,,
dl_53,5,East_exit,5,4
dl_53,12,West_exit,12,8
dl_53,13,East_exit,13,9
dl_53,14,West_exit,14,9
dl_53,9,West_exit,9,6
dl_53,10,East_exit,10,7
dl_53,6,West_exit,6,4
dl_53,7,East_exit,7,5
dl_53,3,East_exit,3,3
dl_53,4,East_exit,4,3
dl_54,7,,,
dl_54,12,West_exit,12,8
dl_54,13,East_exit,13,9
dl_54,14,West_exit,14,9
dl_54,9,West_exit,9,6
dl_54,10,East_exit,10,7
dl_54,6,West_exit,6,4
dl_54,7,East_exit,7,5
dl_54,5,East_exit,5,4
dl_55,11,,,
dl_55,5,East_exit,5,4
dl_55,15,West_exit,15,10
dl_55,16,East_exit,16,11
dl_55,17,West_exit,17,11
dl_55,12,West_exit,12,8
dl_55,13,East_exit,13,9
dl_55,9,West_exit,9,6
dl_55,10,East_exit,10,7
dl_55,6,West_exit,6,4
dl_55,7,East_exit,7,5
dl_55,3,East_exit,3,3
dl_55,4,East_exit,4,3
dl_56,9,,,
dl_56,15,West_exit,15,10
dl_56,16,East_exit,16,11
dl_56,17,West_exit,17,11
dl_56,12,West_exit,12,8
dl_56,13,East_exit,13,9
dl_56,9,West_exit,9,6
dl_56,10,East_exit,10,7
dl_56,6,West_exit,6,4
dl_56,7,East_exit,7,5
dl_56,5,East_exit,5,4
dl_57,8,,,
dl_57,12,West_exit,12,8
dl_57,13,East_exit,13,9
dl_57,14,West_exit,14,9
dl_57,9,West_exit,9,6
dl_57,10,East_exit,10,7
dl_57,6,West_exit,6,4
dl_57,7,East_exit,7,5
dl_57,3,East_exit,3,3
dl_57,4,East_exit,4,3
dl_58,10,,,
dl_58,15,West_exit,15,10
dl_58,16,East_exit,16,11
dl_58,17,West_exit,17,11
dl_58,12,West_exit,12,8
dl_58,13,East_exit,13,9
dl_58,9,West_exit,9,6
dl_58,10,East_exit,10,7
dl_58,6,West_exit,6,4
dl_58,7,East_exit,7,5
dl_58,3,East_exit,3,3
dl_58,4,East_exit,4,3
dl_59,3,,,
dl_59,18,West_exit,18,12
dl_59,19,East_exit,19,13
dl_59,20,West_exit,20,13
dl_59,17,East_exit,17,12
dl_60,3,,,
dl_60,23,East_exit,23,16
dl_60,24,East_exit,24,17
dl_60,25,West_exit,25,16
dl_60,26,West_exit,26,17
dl_61,5,,,
dl_61,21,West_exit,21,14
dl_61,22,East_exit,22,15
dl_61,20,East_exit,20,14
dl_61,24,East_exit,24,17
dl_61,25,West_exit,25,16
dl_61,26,West_exit,26,17
dl_62,5,,,
dl_62,21,West_exit,21,14
dl_62,22,East_exit,22,15
dl_62,23,West_exit,23,15
dl_62,18,West_exit,18,12
dl_62,19,East_exit,19,13
dl_62,17,East_exit,17,12
dl_63,7,,,
dl_63,21,West_exit,21,14
dl_63,22,East_exit,22,15
dl_63,18,West_exit,18,12
dl_63,19,East_exit,19,13
dl_63,17,East_exit,17,12
dl_63,24,East_exit,24,17
dl_63,25,West_exit,25,16
dl_63,26,West_exit,26,17
dl_64,5,,,
dl_64,18,West_exit,18,12
dl_64,19,East_exit,19,13
dl_64,20,West_exit,20,13
dl_64,15,West_exit,15,10
dl_64,16,East_exit,16,11
dl_64,14,East_exit,14,10
dl_65,7,,,
dl_65,21,West_exit,21,14
dl_65,22,East_exit,22,15
dl_65,23,West_exit,23,15
dl_65,15,West_exit,15,10
dl_65,16,East_exit,16,11
dl_65,14,East_exit,14,10
dl_65,18,West_exit,18,12
dl_65,19,East_exit,19,13
dl_66,9,,,
dl_66,21,West_exit,21,14
dl_66,22,East_exit,22,15
dl_66,15,West_exit,15,10
dl_66,16,East_exit,16,11
