constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,2,,,
dl_0,47,West_exit,47,31
dl_0,45,East_exit,45,31
dl_0,46,East_exit,46,31
dl_1,2,,,
dl_1,44,West_exit,44,29
dl_1,42,East_exit,42,29
dl_1,43,East_exit,43,29
dl_2,3,,,
dl_2,6,West_exit,6,4
dl_2,7,East_exit,7,5
dl_2,8,West_exit,8,5
dl_2,5,East_exit,5,4
dl_3,2,,,
dl_3,32,West_exit,32,21
dl_3,30,East_exit,30,21
dl_3,31,East_exit,31,21
dl_4,2,,,
dl_4,56,East_exit,56,38
dl_4,57,West_exit,57,38
dl_4,58,West_exit,58,38
dl_5,2,,,
dl_5,8,West_exit,8,5
dl_5,6,East_exit,6,5
dl_5,7,East_exit,7,5
dl_6,3,,,
dl_6,54,East_exit,54,37
dl_6,55,West_exit,55,36
dl_6,56,West_exit,56,37
dl_6,53,East_exit,53,36
dl_7,2,,,
dl_7,35,West_exit,35,23
dl_7,33,East_exit,33,23
dl_7,34,East_exit,34,23
dl_8,3,,,
dl_8,60,East_exit,60,41
dl_8,61,West_exit,61,40
dl_8,59,East_exit,59,40
dl_8,62,West_exit,62,41
dl_9,3,,,
dl_9,6,East_exit,6,5
dl_9,7,West_exit,7,4
dl_9,5,East_exit,5,4
dl_9,8,West_exit,8,5
dl_10,3,,,
dl_10,3,West_exit,3,2
dl_10,4,East_exit,4,3
dl_10,2,East_exit,2,2
dl_10,5,West_exit,5,3
dl_11,2,,,
dl_11,29,West_exit,29,19
dl_11,27,East_exit,27,19
dl_11,28,East_exit,28,19
dl_12,2,,,
dl_12,26,West_exit,26,17
dl_12,24,East_exit,24,17
dl_12,25,East_exit,25,17
dl_13,2,,,
dl_13,17,West_exit,17,11
dl_13,15,East_exit,15,11
dl_13,16,East_exit,16,11
dl_14,2,,,
dl_14,59,East_exit,59,40
dl_14,60,West_exit,60,40
dl_14,61,West_exit,61,40
dl_15,3,,,
dl_15,3,East_exit,3,3
dl_15,4,West_exit,4,2
dl_15,5,West_exit,5,3
dl_15,2,East_exit,2,2
dl_16,2,,,
dl_16,14,East_exit,14,10
dl_16,15,West_exit,15,10
dl_16,16,West_exit,16,10
dl_17,3,,,
dl_17,21,West_exit,21,14
dl_17,22,East_exit,22,15
dl_17,20,East_exit,20,14
dl_17,23,West_exit,23,15
dl_18,2,,,
dl_18,8,East_exit,8,6
dl_18,9,West_exit,9,6
dl_18,10,West_exit,10,6
dl_19,2,,,
dl_19,38,East_exit,38,26
dl_19,39,West_exit,39,26
dl_19,40,West_exit,40,26
dl_20,2,,,
dl_20,41,East_exit,41,28
dl_20,42,West_exit,42,28
dl_20,43,West_exit,43,28
dl_21,2,,,
dl_21,53,West_exit,53,35
dl_21,51,East_exit,51,35
dl_21,52,East_exit,52,35
dl_22,2,,,
dl_22,20,West_exit,20,13
dl_22,18,East_exit,18,13
dl_22,19,East_exit,19,13
dl_23,2,,,
dl_23,11,West_exit,11,7
dl_23,9,East_exit,9,7
dl_23,10,East_exit,10,7
dl_24,2,,,
dl_24,5,West_exit,5,3
dl_24,3,East_exit,3,3
dl_24,4,East_exit,4,3
dl_25,4,,,
dl_25,6,West_exit,6,4
dl_25,7,East_exit,7,5
dl_25,8,West_exit,8,5
dl_25,3,East_exit,3,3
dl_25,4,East_exit,4,3
dl_26,2,,,
dl_26,11,East_exit,11,8
dl_26,12,West_exit,12,8
dl_26,13,West_exit,13,8
dl_27,2,,,
dl_27,38,West_exit,38,25
dl_27,36,East_exit,36,25
dl_27,37,East_exit,37,25
dl_28,2,,,
dl_28,23,West_exit,23,15
dl_28,21,East_exit,21,15
dl_28,22,East_exit,22,15
dl_29,2,,,
dl_29,23,East_exit,23,16
dl_29,24,West_exit,24,16
dl_29,25,West_exit,25,16
dl_30,2,,,
dl_30,26,East_exit,26,18
dl_30,27,West_exit,27,18
dl_30,28,West_exit,28,18
dl_31,2,,,
dl_31,29,East_exit,29,20
dl_31,30,West_exit,30,20
dl_31,31,West_exit,31,20
dl_32,3,,,
dl_32,51,East_exit,51,35
dl_32,52,West_exit,52,34
dl_32,50,East_exit,50,34
dl_32,53,West_exit,53,35
dl_33,2,,,
dl_33,50,West_exit,50,33
dl_33,48,East_exit,48,33
dl_33,49,East_exit,49,33
dl_34,3,,,
dl_34,54,West_exit,54,36
dl_34,55,East_exit,55,37
dl_34,53,East_exit,53,36
dl_34,56,West_exit,56,37
dl_35,2,,,
dl_35,53,East_exit,53,36
dl_35,54,West_exit,54,36
dl_35,55,West_exit,55,36
dl_36,2,,,
dl_36,14,West_exit,14,9
dl_36,12,East_exit,12,9
dl_36,13,East_exit,13,9
dl_37,2,,,
dl_37,35,East_exit,35,24
dl_37,36,West_exit,36,24
dl_37,37,West_exit,37,24
dl_38,3,,,
dl_38,57,West_exit,57,38
dl_38,58,East_exit,58,39
dl_38,59,West_exit,59,39
dl_38,56,East_exit,56,38
dl_39,2,,,
dl_39,5,East_exit,5,4
dl_39,6,West_exit,6,4
dl_39,7,West_exit,7,4
