constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id,min_length,max_length
dl_0,1,,,,,
dl_0,47,West_exit,45,30,0.8,0
dl_0,44,East_exit,46,31,0.8,0
dl_1,1,,,,,
dl_1,47,West_exit,47,31,0.8,0
dl_1,44,East_exit,46,31,0.8,0
dl_1,46,East_exit,46,31,0.8,0
dl_2,1,,,,,
dl_2,44,East_exit,45,31,0.8,0
dl_2,47,West_exit,46,30,0.8,0
dl_3,1,,,,,
dl_3,45,East_exit,45,31,0.8,0
dl_3,44,East_exit,45,31,0.8,0
dl_3,47,West_exit,47,31,0.8,0
dl_4,1,,,,,
dl_4,44,East_exit,44,30,0.8,0
dl_4,47,West_exit,46,30,0.8,0
dl_4,46,West_exit,46,30,0.8,0
dl_5,1,,,,,
dl_5,44,East_exit,44,30,0.8,0
dl_5,45,West_exit,45,30,0.8,0
dl_5,47,West_exit,45,30,0.8,0
dl_6,1,,,,,
dl_6,44,East_exit,44,30,0.8,0
dl_6,47,West_exit,47,31,0.8,0
dl_7,1,,,,,
dl_7,41,East_exit,43,29,0.8,0
dl_7,44,West_exit,42,28,0.8,0
dl_8,1,,,,,
dl_8,41,East_exit,43,29,0.8,0
dl_8,43,East_exit,43,29,0.8,0
dl_8,44,West_exit,44,29,0.8,0
dl_9,1,,,,,
dl_9,41,East_exit,43,29,0.8,0
dl_9,43,East_exit,43,29,0.8,0
dl_9,47,West_exit,46,30,0.8,0
dl_9,46,West_exit,46,30,0.8,0
dl_10,1,,,,,
dl_10,41,East_exit,43,29,0.8,0
dl_10,43,East_exit,43,29,0.8,0
dl_10,45,West_exit,45,30,0.8,0
dl_10,47,West_exit,45,30,0.8,0
dl_11,1,,,,,
dl_11,41,East_exit,43,29,0.8,0
dl_11,43,East_exit,43,29,0.8,0
dl_11,47,West_exit,47,31,0.8,0
dl_12,1,,,,,
dl_12,41,East_exit,42,29,0.8,0
dl_12,44,West_exit,43,28,0.8,0
dl_13,1,,,,,
dl_13,42,East_exit,42,29,0.8,0
dl_13,41,East_exit,42,29,0.8,0
dl_13,44,West_exit,44,29,0.8,0
dl_14,1,,,,,
dl_14,42,East_exit,42,29,0.8,0
