constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,2,,,
dl_0,8,East_exit,8,6
dl_0,9,West_exit,9,6
dl_0,10,West_exit,10,6
dl_1,2,,,
dl_1,8,West_exit,8,5
dl_1,6,East_exit,6,5
dl_1,7,East_exit,7,5
dl_2,2,,,
dl_2,14,West_exit,14,9
dl_2,12,East_exit,12,9
dl_2,13,East_exit,13,9
dl_3,3,,,
dl_3,3,West_exit,3,2
dl_3,4,East_exit,4,3
dl_3,5,West_exit,5,3
dl_3,2,East_exit,2,2
dl_4,3,,,
dl_4,15,East_exit,15,11
dl_4,16,West_exit,16,10
dl_4,14,East_exit,14,10
dl_4,17,West_exit,17,11
dl_5,2,,,
dl_5,5,West_exit,5,3
dl_5,3,East_exit,3,3
dl_5,4,East_exit,4,3
dl_6,3,,,
dl_6,6,West_exit,6,4
dl_6,7,East_exit,7,5
dl_6,8,West_exit,8,5
dl_6,5,East_exit,5,4
dl_7,3,,,
dl_7,9,West_exit,9,6
dl_7,10,East_exit,10,7
dl_7,11,West_exit,11,7
dl_7,8,East_exit,8,6
dl_8,5,,,
dl_8,9,West_exit,9,6
dl_8,10,East_exit,10,7
dl_8,11,West_exit,11,7
dl_8,6,West_exit,6,4
dl_8,7,East_exit,7,5
dl_8,5,East_exit,5,4
dl_9,2,,,
dl_9,14,East_exit,14,10
dl_9,15,West_exit,15,10
dl_9,16,West_exit,16,10
dl_10,3,,,
dl_10,12,East_exit,12,9
dl_10,13,West_exit,13,8
dl_10,11,East_exit,11,8
dl_10,14,West_exit,14,9
dl_11,2,,,
dl_11,11,West_exit,11,7
dl_11,9,East_exit,9,7
dl_11,10,East_exit,10,7
dl_12,3,,,
dl_12,15,West_exit,15,10
dl_12,16,East_exit,16,11
dl_12,17,West_exit,17,11
dl_12,14,East_exit,14,10
dl_13,3,,,
dl_13,12,West_exit,12,8
dl_13,13,East_exit,13,9
dl_13,14,West_exit,14,9
dl_13,11,East_exit,11,8
