constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,2,,,
dl_0,29,West_exit,29,19
dl_0,27,East_exit,27,19
dl_0,28,East_exit,28,19
dl_1,2,,,
dl_1,8,East_exit,8,6
dl_1,9,West_exit,9,6
dl_1,10,West_exit,10,6
dl_2,2,,,
dl_2,26,West_exit,26,17
dl_2,24,East_exit,24,17
dl_2,25,East_exit,25,17
dl_3,2,,,
dl_3,32,West_exit,32,21
dl_3,30,East_exit,30,21
dl_3,31,East_exit,31,21
dl_4,2,,,
dl_4,23,West_exit,23,15
dl_4,21,East_exit,21,15
dl_4,22,East_exit,22,15
dl_5,2,,,
dl_5,20,West_exit,20,13
dl_5,18,East_exit,18,13
dl_5,19,East_exit,19,13
dl_6,2,,,
dl_6,17,West_exit,17,11
dl_6,15,East_exit,15,11
dl_6,16,East_exit,16,11
dl_7,3,,,
dl_7,6,West_exit,6,4
dl_7,7,East_exit,7,5
dl_7,8,West_exit,8,5
dl_7,5,East_exit,5,4
dl_8,2,,,
dl_8,11,East_exit,11,8
dl_8,12,West_exit,12,8
dl_8,13,West_exit,13,8
dl_9,3,,,
dl_9,3,West_exit,3,2
dl_9,4,East_exit,4,3
dl_9,5,West_exit,5,3
dl_9,2,East_exit,2,2
dl_10,3,,,
dl_10,21,West_exit,21,14
dl_10,22,East_exit,22,15
dl_10,23,West_exit,23,15
dl_10,20,East_exit,20,14
dl_11,3,,,
dl_11,24,West_exit,24,16
dl_11,25,East_exit,25,17
dl_11,26,West_exit,26,17
dl_11,23,East_exit,23,16
dl_12,3,,,
dl_12,27,West_exit,27,18
dl_12,28,East_exit,28,19
dl_12,29,West_exit,29,19
dl_12,26,East_exit,26,18
dl_13,3,,,
dl_13,30,West_exit,30,20
dl_13,31,East_exit,31,21
dl_13,32,West_exit,32,21
dl_13,29,East_exit,29,20
dl_14,3,,,
dl_14,18,West_exit,18,12
dl_14,19,East_exit,19,13
dl_14,20,West_exit,20,13
dl_14,17,East_exit,17,12
dl_15,2,,,
dl_15,8,West_exit,8,5
dl_15,6,East_exit,6,5
dl_15,7,East_exit,7,5
dl_16,2,,,
dl_16,5,West_exit,5,3
dl_16,3,East_exit,3,3
dl_16,4,East_exit,4,3
dl_17,3,,,
dl_17,3,East_exit,3,3
dl_17,4,West_exit,4,2
dl_17,2,East_exit,2,2
dl_17,5,West_exit,5,3
dl_18,2,,,
dl_18,14,West_exit,14,9
dl_18,12,East_exit,12,9
dl_18,13,East_exit,13,9
dl_19,3,,,
dl_19,15,West_exit,15,10
dl_19,16,East_exit,16,11
dl_19,17,West_exit,17,11
dl_19,14,East_exit,14,10
dl_20,4,,,
dl_20,24,West_exit,24,16
dl_20,25,East_exit,25,17
dl_20,26,West_exit,26,17
dl_20,21,East_exit,21,15
dl_20,22,East_exit,22,15
dl_21,3,,,
dl_21,6,East_exit,6,5
dl_21,7,West_exit,7,4
dl_21,5,East_exit,5,4
dl_21,8,West_exit,8,5
dl_22,3,,,
dl_22,15,East_exit,15,11
dl_22,16,West_exit,16,10
dl_22,17,West_exit,17,11
dl_22,14,East_exit,14,10
dl_23,3,,,
dl_23,18,East_exit,18,13
dl_23,19,West_exit,19,12
dl_23,17,East_exit,17,12
dl_23,20,West_exit,20,13
dl_24,2,,,
dl_24,14,East_exit,14,10
dl_24,15,West_exit,15,10
dl_24,16,West_exit,16,10
dl_25,5,,,
dl_25,6,West_exit,6,4
dl_25,7,East_exit,7,5
dl_25,8,West_exit,8,5
dl_25,3,West_exit,3,2
dl_25,4,East_exit,4,3
dl_25,2,East_exit,2,2
dl_26,3,,,
dl_26,9,East_exit,9,7
dl_26,10,West_exit,10,6
dl_26,8,East_exit,8,6
dl_26,11,West_exit,11,7
dl_27,3,,,
dl_27,24,East_exit,24,17
dl_27,25,West_exit,25,16
dl_27,23,East_exit,23,16
dl_27,26,West_exit,26,17
dl_28,3,,,
dl_28,21,East_exit,21,15
dl_28,22,West_exit,22,14
dl_28,20,East_exit,20,14
dl_28,23,West_exit,23,15
dl_29,2,,,
dl_29,11,West_exit,11,7
dl_29,9,East_exit,9,7
dl_29,10,East_exit,10,7
dl_30,3,,,
dl_30,30,East_exit,30,21
dl_30,31,West_exit,31,20
dl_30,29,East_exit,29,20
dl_30,32,West_exit,32,21
dl_31,3,,,
dl_31,27,East_exit,27,19
dl_31,28,West_exit,28,18
dl_31,26,East_exit,26,18
dl_31,29,West_exit,29,19
dl_32,2,,,
dl_32,26,East_exit,26,18
dl_32,27,West_exit,27,18
dl_32,28,West_exit,28,18
dl_33,4,,,
dl_33,6,West_exit,6,4
dl_33,7,East_exit,7,5
dl_33,8,West_exit,8,5
dl_33,3,East_exit,3,3
dl_33,4,East_exit,4,3
dl_34,3,,,
dl_34,9,West_exit,9,6
dl_34,10,East_exit,10,7
dl_34,11,West_exit,11,7
dl_34,8,East_exit,8,6
dl_35,2,,,
dl_35,23,East_exit,23,16
dl_35,24,West_exit,24,16
dl_35,25,West_exit,25,16
dl_36,2,,,
dl_36,17,East_exit,17,12
dl_36,18,West_exit,18,12
dl_36,19,West_exit,19,12
