constraint_id,segment_id/occupancy_limit,terminal,front_signal_segment_id,front_signal_head_node_id
dl_0,2,,,
dl_0,29,West_exit,29,19
dl_0,27,East_exit,27,19
dl_0,28,East_exit,28,19
dl_1,2,,,
dl_1,32,West_exit,32,21
dl_1,30,East_exit,30,21
dl_1,31,East_exit,31,21
dl_2,2,,,
dl_2,17,West_exit,17,11
dl_2,15,East_exit,15,11
dl_2,16,East_exit,16,11
dl_3,2,,,
dl_3,8,East_exit,8,6
dl_3,9,West_exit,9,6
dl_3,10,West_exit,10,6
dl_4,2,,,
dl_4,14,West_exit,14,9
dl_4,12,East_exit,12,9
dl_4,13,East_exit,13,9
